id,name,product_category,price,url,rating,count_review,shop_id,shop_name,shop_city,shop_url,shop_tier,category_id,category_name,category_url,free_shipping,discount_percentage,crawled,crawl_timestamp,scraped_at
16054102246,Socket USB Adaptor Pengisi Charger HP Motor Aksesoris Mobil Lighter 2 Port Kabel Panjang Fast Charging QC3.0 Type C PD 12V with Display Voltmeter,Kabel Data,100300,https://www.tokopedia.com/sudiangstore/socket-usb-charger-casan-hp-motor-mobil-lighter-2-port-fast-charging-qc3-0-type-c-pd-12v-with-display-voltmeter-1730786179761931816?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch,4.9,27,18260200,SudiangStore,Jakarta Barat,https://www.tokopedia.com/sudiangstore,3,63,Otomotif,https://www.tokopedia.com/p/otomotif/perkakas-kendaraan/charger-aki-mobil,False,0,,,2026-01-19 00:13:19.981353
1774115341,Charger Mobil Motor Fast Charging 7A 35W Qualcomm Quick Type C 3 Port,Car Charger Adapter,120000,https://www.tokopedia.com/otomasterglaze/charger-mobil-motor-fast-charging-7a-35w-qualcomm-quick-type-c-3-port?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch,4.9,139,1471464,OTOMaster,Tangerang Selatan,https://www.tokopedia.com/otomasterglaze,3,65,Handphone & Tablet,https://www.tokopedia.com/p/handphone-tablet/aksesoris-handphone/charger-mobil,False,0,,,2026-01-19 00:13:19.981353
1640748636,CAR G7 MODULATOR FM Bluetooth music receiver Charger Mobil AUX MP3 USB,FM Transmitter/Bluetooth,45233,https://www.tokopedia.com/kanochi/car-g7-modulator-fm-bluetooth-music-receiver-charger-mobil-aux-mp3-usb?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch,4.9,29,3309491,Kanochi,Denpasar,https://www.tokopedia.com/kanochi,3,65,Handphone & Tablet,https://www.tokopedia.com/p/handphone-tablet/aksesoris-handphone/charger-mobil,False,0,,,2026-01-19 00:13:19.981353
499316818,Charger Saver Mobil Robot RT C06 2 Port USB Robot Original Free Kabel,Kabel Data,55000,https://www.tokopedia.com/dehits/charger-saver-mobil-robot-rt-c06-2-port-usb-robot-original-free-kabel?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch,4.9,19,5925656,De Hits,Jakarta Timur,https://www.tokopedia.com/dehits,3,65,Handphone & Tablet,https://www.tokopedia.com/p/handphone-tablet/aksesoris-handphone/charger-mobil,False,0,,,2026-01-19 00:13:19.981353
2005610878,NVN-SV3 CHARGER MOBIL PD FAST CHARGING CAR CHARGER QUALCOMM 3.0,Car Charger Adapter,31500,https://www.tokopedia.com/jv-acchp/nvn-sv3-charger-mobil-pd-fast-charging-car-charger-qualcomm-3-0-hitam?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch,4.9,129,1054926,JV ACC,Jakarta Barat,https://www.tokopedia.com/jv-acchp,3,65,Handphone & Tablet,https://www.tokopedia.com/p/handphone-tablet/aksesoris-handphone/charger-handphone,False,0,,,2026-01-19 00:13:19.981353
1767800134,Charger Mobil Dual USB Fast Charging Qualcomm Quick Charger 3.0 12-24V,Car Charger Adapter,120000,https://www.tokopedia.com/otomasterglaze/charger-mobil-dual-usb-fast-charging-qualcomm-quick-charger-3-0-12-24v?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch,4.9,133,1471464,OTOMaster,Tangerang Selatan,https://www.tokopedia.com/otomasterglaze,3,65,Handphone & Tablet,https://www.tokopedia.com/p/handphone-tablet/aksesoris-handphone/charger-mobil,False,0,,,2026-01-19 00:13:19.981353
100258613876,Charger Aki Portable 12V/2A Mobil Motor motorcycle battery charger,Car Charger Adapter,77750,https://www.tokopedia.com/kanochi/charger-aki-portable-12v-2a-mobil-motor-motorcycle-battery-charger-1731071628413011728?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch,4.9,69,3309491,Kanochi,Denpasar,https://www.tokopedia.com/kanochi,3,63,Otomotif,https://www.tokopedia.com/p/otomotif/perkakas-kendaraan/charger-aki-mobil,False,0,,,2026-01-19 00:13:19.981353
5567116107,Adaptor charger 12v 1000mAh bisa di gunakan untuk mainan mobil/motor,Car Charger Adapter,50000,https://www.tokopedia.com/sanjayatech8/adaptor-charger-12v-1000mah-bisa-di-gunakan-untuk-mainan-mobil-motor?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch,4.9,15,11602180,sanjayatech,Jakarta Utara,https://www.tokopedia.com/sanjayatech8,3,55,Mainan & Hobi,https://www.tokopedia.com/p/mainan-hobi/mainan-remote-control/mobil-truk-rc,False,0,,,2026-01-19 00:13:19.981353
102109324946,Batok Saver Charger Mobil BG-S388 BG-S368,Car Charger Adapter,32000,https://www.tokopedia.com/surabaya123345/batok-saver-charger-mobil-bg-s388-bg-s368-1729656593626794142?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch,4.9,10,2182703,Store acc hp_NEW,Surabaya,https://www.tokopedia.com/surabaya123345,3,65,Handphone & Tablet,https://www.tokopedia.com/p/handphone-tablet/aksesoris-handphone/charger-handphone,False,0,,,2026-01-19 00:13:19.981353
6889237066,Cas Aki Venus Charger Aki Mobil Motor 12V 6A 100AH LCD - Taffware UD20,Car Charger Adapter,130000,https://www.tokopedia.com/fidakstore/cas-aki-venus-charger-aki-mobil-motor-12v-6a-100ah-lcd-taffware-ud20?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch,5.0,21,14514861,Fidak Store,Jakarta Barat,https://www.tokopedia.com/fidakstore,3,63,Otomotif,https://www.tokopedia.com/p/otomotif/perkakas-kendaraan/charger-aki-mobil,False,0,,,2026-01-19 00:13:19.981353
13050627755,KIIP WIRELESS CAR CHARGER MOBIL 72W TYPE-C+USB FAST CHARGING H16,Car Charger Adapter,135000,https://www.tokopedia.com/rio-cellular/kiip-wireless-car-charger-mobil-72w-type-c-usb-fast-charging-h16?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch,5.0,11,701662,RIO CELLULAR,Jakarta Pusat,https://www.tokopedia.com/rio-cellular,3,65,Handphone & Tablet,https://www.tokopedia.com/p/handphone-tablet/aksesoris-handphone/charger-mobil,False,0,,,2026-01-19 00:13:19.981353
7792901556,Car Charger 4 PORT fast charging mobil usb 4in1 slot qc 3.0 adaptor,Car Charger Adapter,27540,https://www.tokopedia.com/kusindonesia/car-charger-4-port-fast-charging-mobil-usb-4in1-slot-qc-3-0-adaptor-charger4-lubang-9fe1b?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch,5.0,65,11483523,KUS Indonesia Official,Surabaya,https://www.tokopedia.com/kusindonesia,3,65,Handphone & Tablet,https://www.tokopedia.com/p/handphone-tablet/aksesoris-handphone/charger-mobil,False,0,,,2026-01-19 00:13:19.981353
2157702987,CHARGER AKI MOBIL CAS BATERAI KERING BASAH MOTOR 12V 6A LCD REPAIR PUL,Car Charger Adapter,145000,https://www.tokopedia.com/tokooptimakirana/charger-aki-mobil-cas-baterai-kering-basah-motor-12v-6a-lcd-repair-pul-model-b?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch,5.0,73,563681,Toko Optima Kirana,Jakarta Barat,https://www.tokopedia.com/tokooptimakirana,3,63,Otomotif,https://www.tokopedia.com/p/otomotif/perkakas-kendaraan/charger-aki-mobil,False,0,,,2026-01-19 00:13:19.981353
12145438544,Type C to Type C Kabel Data Charger Spring Telescope Mobil 8V 5A 40W,Kabel Data,35300,https://www.tokopedia.com/club-8/type-c-to-type-c-kabel-data-charger-spring-telescope-mobil-8v-5a-40w?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch,5.0,17,10252910,Club 8,Jakarta Barat,https://www.tokopedia.com/club-8,3,65,Handphone & Tablet,https://www.tokopedia.com/p/handphone-tablet/aksesoris-handphone/kabel-data,False,0,,,2026-01-19 00:13:19.981353
15636153917,ODM Smart Charger Aki Mobil Motor 12v 6A Repair Diagnosa LCD Display,Car Charger Adapter,128000,https://www.tokopedia.com/importasi/odm-smart-charger-aki-mobil-motor-12v-6a-repair-diagnosa-lcd-display?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch,4.8,25,6100535,Importasi,Depok,https://www.tokopedia.com/importasi,3,63,Otomotif,https://www.tokopedia.com/p/otomotif/perkakas-kendaraan/charger-aki-mobil,False,0,,,2026-01-19 00:13:19.981353
2094321482,Power Outlet Mobil Charger Triple Socket 12V/24V Car Lighter USB Slot,Car Charger Adapter,35000,https://www.tokopedia.com/importasi/power-outlet-mobil-charger-triple-socket-12v-24v-car-lighter-usb-slot?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch,4.8,40,6100535,Importasi,Depok,https://www.tokopedia.com/importasi,3,65,Handphone & Tablet,https://www.tokopedia.com/p/handphone-tablet/aksesoris-handphone/charger-mobil,False,0,,,2026-01-19 00:13:19.981353
102801867737,Starter Mobil Makita – Adaptor Baterai Lithium untuk Charger Aki & Pemantik Mesin Mobil Konverter Pengisian Daya Starter Loncat Mobil untuk Baterai Lithium Makita Adapter Darurat Mobil,Car Charger Adapter,51800,https://www.tokopedia.com/putrapanda/starter-mobil-makita-adaptor-baterai-lithium-untuk-charger-aki-pemantik-mesin-mobil-konverter-pengisian-daya-starter-loncat-mobil-untuk-baterai-lithium-makita-adapter-darurat-mobil-1733895051035444768?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch,4.8,25,11498598,Putra Panda,Kab. Tangerang,https://www.tokopedia.com/putrapanda,3,63,Otomotif,https://www.tokopedia.com/p/otomotif/perawatan-kendaraan/vacuum-cleaner-mobil,False,0,,,2026-01-19 00:13:19.981353
10942246302,Car Charger HP Mobil Type C Quick Charging 2 Port USB Cas Carger 28W,Car Charger Adapter,99000,https://www.tokopedia.com/smart-persada/car-charger-hp-mobil-type-c-quick-charging-2-port-usb-cas-carger-28w-hitam-64424?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch,4.8,26,10956585,SMART PERSADA,Jakarta Barat,https://www.tokopedia.com/smart-persada,3,65,Handphone & Tablet,https://www.tokopedia.com/p/handphone-tablet/aksesoris-handphone/charger-mobil,False,0,,,2026-01-19 00:13:19.981353
15022548316,Charger Mobil & Motor  3 USB Qualcomm 3.0 Quick car charger Fast Charging,Car Charger Adapter,21600,https://www.tokopedia.com/warungmadurashop/charger-mobil-motor-3-usb-qualcomm-3-0-quick-car-charger-fast-charging?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch,4.8,62,17870618,Warung Madura Shop,Jakarta Selatan,https://www.tokopedia.com/warungmadurashop,3,65,Handphone & Tablet,https://www.tokopedia.com/p/handphone-tablet/aksesoris-handphone/charger-mobil,False,0,,,2026-01-19 00:13:19.981353
523736663,Charger Mobil 4 Port Fast Charging 3.1A Support Qualcomm Quick Charger,Car Charger Adapter,99000,https://www.tokopedia.com/otomasterglaze/charger-mobil-4-port-fast-charging-3-1a-support-qualcomm-quick-charger?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch,4.8,75,1471464,OTOMaster,Tangerang Selatan,https://www.tokopedia.com/otomasterglaze,3,65,Handphone & Tablet,https://www.tokopedia.com/p/handphone-tablet/aksesoris-handphone/charger-mobil,False,0,,,2026-01-19 00:13:19.981353
3275303245,NANVAN NVN-SV7 CAR CHARGER MOBIL FAST CHARGING 22.5W DUAL USB,Car Charger Adapter,27000,https://www.tokopedia.com/jv-acchp/nvn-sv7-nanvan-car-charger-mobil-fast-charging-22-5w-dual-usb-full-black?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch,4.8,156,1054926,JV ACC,Jakarta Barat,https://www.tokopedia.com/jv-acchp,3,65,Handphone & Tablet,https://www.tokopedia.com/p/handphone-tablet/aksesoris-handphone/charger-handphone,False,0,,,2026-01-19 00:13:19.981353
1107469177,Cas Car Charger Mobil VIVAN CC02C 3.4A Dual USB IC Quick Charge Cas,Car Charger Adapter,75950,https://www.tokopedia.com/solomicro/cas-car-charger-mobil-vivan-cc02c-3-4a-dual-usb-ic-quick-charge-cas?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch,4.7,12,418770,SOLO MICRO,Surakarta,https://www.tokopedia.com/solomicro,3,65,Handphone & Tablet,https://www.tokopedia.com/p/handphone-tablet/aksesoris-handphone/charger-handphone,False,0,,,2026-01-19 00:13:19.981353
100342226511,ONOID Car Charger Adaptor Lighter Car 12V Switch 500mA EU Plug Adapter Colokan Listrik Mobil,Car Charger Adapter,23500,https://www.tokopedia.com/ono-id/onoid-car-charger-adaptor-lighter-car-12v-switch-500ma-eu-plug-adapter-colokan-listrik-mobil-1730851404887721827?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch,4.7,22,8850849,ONO ID,Surabaya,https://www.tokopedia.com/ono-id,3,4029,Pertukangan,https://www.tokopedia.com/p/pertukangan/perlengkapan-listrik/stop-kontak,False,0,,,2026-01-19 00:13:19.981353
8285849852,Qualcomm Car Charger Mobil 3.0 Fast Charging 7A 35W USB 4 Port Protect,Car Charger Adapter,24750,https://www.tokopedia.com/pricepriority/qualcomm-car-charger-mobil-3-0-fast-charging-7a-35w-usb-4-port-protect?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch,4.9,85,900883,Price Priority,Kab. Tangerang,https://www.tokopedia.com/pricepriority,3,984,Rumah Tangga,https://www.tokopedia.com/p/rumah-tangga/travel/universal-travel-adaptor,False,0,,,2026-01-19 00:13:19.981353
